time_s,phase,x_m,y_m,z_m,vx_mps,vz_mps,command_vx_mps,command_vz_mps,command_altitude_m,command_thrust_n,command_pitch_deg,measured_pitch_deg,pitch_error_deg,pitch_torque,ttc_s,bbox_scale_px,bbox_growth_px_s
5.675,track,-9.990082204215904,0.0,14.703731659109673,0.07800069970561284,-0.8609038971975222,13.0,0.0,15.0,7.130681799857092,20.0,4.046271248488483,15.953728751511516,0.000711050330022104,nan,nan,nan
5.679166666666666,track,-9.989749735722917,0.0,14.7000854797327,0.07979243831686149,-0.8750830504737499,13.0,0.0,15.0,7.130681799857092,20.0,4.107445683400577,15.892554316599425,0.000711050330022104,nan,nan,nan
5.683333333333334,track,-9.989409278063171,0.0,14.69638615910872,0.08170983833888215,-0.8878369497552886,13.0,0.0,15.0,7.1317568674773595,20.0,4.168861271604353,15.831138728395647,0.0006815379525548272,nan,nan,nan
5.6875,track,-9.989060320202324,0.0,14.692639274724986,0.08374988660319935,-0.8992522520959482,13.0,0.0,15.0,7.1317568674773595,20.0,4.230513085626321,15.76948691437368,0.0006815379525548272,nan,nan,nan
5.691666666666666,track,-9.98870236402448,0.0,14.688850053258744,0.08590948268252775,-0.9094131518982418,13.0,0.0,15.0,7.132873539403369,20.0,4.292395600442746,15.707604399557253,0.0006523566559526591,nan,nan,nan
5.695833333333333,track,-9.988334924757828,0.0,14.685023379474583,0.0881854239966801,-0.9184017081984809,13.0,0.0,15.0,7.132873539403369,20.0,4.354503356922027,15.645496643077973,0.0006523566559526591,nan,nan,nan
5.7,track,-9.987957512292791,0.0,14.681164063841889,0.09057899160892206,-0.9262357518466208,13.0,0.0,15.0,7.268308391559239,20.0,4.416830496943245,15.583169503056753,0.0006235852643613844,nan,nan,nan
5.704166666666667,track,-9.987569650369283,0.0,14.67727658867054,0.09308686164195731,-0.9329940411235308,13.0,0.0,15.0,7.268308391559239,20.0,4.479371331140596,15.520628668859404,0.0006235852643613844,nan,nan,nan
5.708333333333333,track,-9.987170876266164,0.0,14.67336512565864,0.09570578474846522,-0.9387511228563256,13.0,0.0,15.0,7.269532045545883,20.0,4.542119792529727,15.457880207470273,0.000595265975897959,nan,nan,nan
5.7125,track,-9.98676074074386,0.0,14.669433549254446,0.09843252535326712,-0.9435783370063308,13.0,0.0,15.0,7.269532045545883,20.0,4.605070076597306,15.394929923402694,0.000595265975897959,nan,nan,nan
5.716666666666667,track,-9.986338807521962,0.0,14.665485455334737,0.10126397325555933,-0.9475425407301195,13.0,0.0,15.0,7.27079914161044,20.0,4.668216070332892,15.33178392966711,0.0005674245224726528,nan,nan,nan
5.720833333333333,track,-9.985904653089024,0.0,14.661524174736698,0.104197063904969,-0.9507073435294786,13.0,0.0,15.0,7.27079914161044,20.0,4.731551983825458,15.268448016174542,0.0005674245224726528,nan,nan,nan
5.725,track,-9.985457866049819,0.0,14.657552791907891,0.10722888940954067,-0.9531318789137927,13.0,0.0,15.0,7.272109912886389,20.0,4.795071763578474,15.204928236421527,0.0005400723921216146,nan,nan,nan
5.729166666666667,track,-9.984998046870496,0.0,14.65357415772445,0.11035660303737724,-0.9548722040258454,13.0,0.0,15.0,7.272109912886389,20.0,4.858769716752855,15.141230283247143,0.0005400723921216146,nan,nan,nan
