time_s,phase,x_m,y_m,z_m,vx_mps,vz_mps,command_vx_mps,command_vz_mps,command_altitude_m,command_thrust_n,command_pitch_deg,measured_pitch_deg,ttc_s,bbox_scale_px,bbox_growth_px_s
0.4083333333333333,takeoff,-10.0,0.0,0.7430231881984805,0.0,4.280308694896334,nan,nan,nan,13.390327840055804,0.0,-0.0,23.329040266703412,16.492422502470642,0.7069481776329052
0.4125,takeoff,-10.0,0.0,0.7610461129193521,0.0,4.325501933009183,nan,nan,nan,13.390327840055804,0.0,-0.0,23.329040266703412,16.492422502470642,0.7069481776329052
0.4166666666666667,takeoff,-10.0,0.0,0.779255749488822,0.0,4.370312776672778,nan,nan,nan,13.390327840055804,0.0,-0.0,23.329040266703412,16.492422502470642,0.7069481776329052
0.42083333333333334,takeoff,-10.0,0.0,0.7976506276133007,0.0,4.414770749874881,nan,nan,nan,13.390327840055804,0.0,-0.0,23.329040266703412,16.492422502470642,0.7069481776329052
0.425,takeoff,-10.0,0.0,0.8162293893448854,0.0,4.458902815580317,nan,nan,nan,13.390327840055804,0.0,-0.0,23.329040266703412,16.492422502470642,0.7069481776329052
0.42916666666666664,takeoff,-10.0,0.0,0.8349907793666809,0.0,4.5027336052308975,nan,nan,nan,13.390327840055804,0.0,-0.0,23.329040266703412,16.492422502470642,0.7069481776329052
0.43333333333333335,takeoff,-10.0,0.0,0.8539322777239772,0.0,4.545959605751116,nan,nan,nan,12.781603628994358,0.0,-0.0,nan,nan,nan
0.4375,takeoff,-10.0,0.0,0.8730515708855047,0.0,4.588630358766607,nan,nan,nan,12.781603628994358,0.0,-0.0,nan,nan,nan
0.44166666666666665,takeoff,-10.0,0.0,0.892346533379726,0.0,4.630790998613118,nan,nan,nan,12.781603628994358,0.0,-0.0,nan,nan,nan
0.4458333333333333,takeoff,-10.0,0.0,0.9118152111458857,0.0,4.672482663878316,nan,nan,nan,12.781603628994358,0.0,-0.0,nan,nan,nan
0.45,takeoff,-10.0,0.0,0.9314558064276711,0.0,4.7137428676285085,nan,nan,nan,12.781603628994358,0.0,-0.0,nan,nan,nan
0.45416666666666666,takeoff,-10.0,0.0,0.9512666640563409,0.0,4.754605830880728,nan,nan,nan,12.781603628994358,0.0,-0.0,nan,nan,nan
0.4583333333333333,takeoff,-10.0,0.0,0.9712462589868505,0.0,4.795102783322298,nan,nan,nan,12.781603628994358,0.0,-0.0,nan,nan,nan
0.46249999999999997,takeoff,-10.0,0.0,0.9913931849651698,0.0,4.83526223479664,nan,nan,nan,12.781603628994358,0.0,-0.0,nan,nan,nan
0.4666666666666667,takeoff,-10.0,0.0,1.0117048047440858,0.0,4.87478874693982,nan,nan,nan,12.182108310140926,0.0,-0.0,7.822474452854087,16.492422502470642,2.108338301629513
0.4708333333333333,takeoff,-10.0,0.0,1.0321786998889753,0.0,4.9137348347734635,nan,nan,nan,12.182108310140926,0.0,-0.0,7.822474452854087,16.492422502470642,2.108338301629513
0.475,takeoff,-10.0,0.0,1.052812651191535,0.0,4.952148312614361,nan,nan,nan,12.182108310140926,0.0,-0.0,7.822474452854087,16.492422502470642,2.108338301629513
0.4791666666666667,takeoff,-10.0,0.0,1.073604620930407,0.0,4.99007273732931,nan,nan,nan,12.182108310140926,0.0,-0.0,7.822474452854087,16.492422502470642,2.108338301629513
